2023-01-26 14:26:10	Local7.Debug	127.0.0.1	Kiwi Syslog Server - Test message number 0001
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64799 to outside:24.230.56.6/64799
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64800 to outside:24.230.56.6/64800
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_3:192.168.1.7/52390 to outside:24.230.56.6/52390
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_3:192.168.1.7/54222 to outside:24.230.56.6/54222
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64801 to outside:24.230.56.6/64801
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64802 to outside:24.230.56.6/64802
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:03	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64783 to outside:24.230.56.6/64783 duration 0:00:30
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Notice	192.168.1.1	%ASA-5-321001: Resource 'conns' limit of 20000 reached for system
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:24.220.1.100
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288160 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_3:192.168.1.7/52670 (24.230.56.6/52670)
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:24.220.1.101
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288163 for outside:24.220.1.101/53 (24.220.1.101/53) to inside_3:192.168.1.7/52670 (24.230.56.6/52670)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_3:192.168.1.7/54073 to outside:24.230.56.6/54073
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:204.79.197.203
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288167 for outside:204.79.197.203/443 (204.79.197.203/443) to inside_3:192.168.1.7/54073 (24.230.56.6/54073)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288170 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_1:192.168.1.6/52878 (24.230.56.6/52878)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_1:192.168.1.6/50275 to outside:24.230.56.6/50275
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288173 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_1:192.168.1.6/50275 (24.230.56.6/50275)
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:34.117.237.239
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288175 for outside:34.117.237.239/443 (34.117.237.239/443) to inside_1:192.168.1.6/64799 (24.230.56.6/64799)
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:34.120.5.221
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288178 for outside:34.120.5.221/443 (34.120.5.221/443) to inside_1:192.168.1.6/64800 (24.230.56.6/64800)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_1:192.168.1.6/50655 to outside:24.230.56.6/50655
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288182 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_1:192.168.1.6/50655 (24.230.56.6/50655)
2023-01-26 14:50:04	Local4.Error	192.168.1.1	%ASA-3-710003: TCP access denied by ACL from 212.111.42.64/34981 to outside:24.230.56.6/80
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-710005: TCP request discarded from 212.111.42.64/34981 to outside:24.230.56.6/80
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_3:192.168.1.7/58290 to outside:24.230.56.6/58290
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288187 for outside:24.220.1.101/53 (24.220.1.101/53) to inside_3:192.168.1.7/58290 (24.230.56.6/58290)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic UDP translation from inside_3:192.168.1.7/63013 to outside:24.230.56.6/63013
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288190 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_3:192.168.1.7/63013 (24.230.56.6/63013)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_3:192.168.1.7/54074 to outside:24.230.56.6/54074
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:13.107.42.16
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288193 for outside:13.107.42.16/443 (13.107.42.16/443) to inside_3:192.168.1.7/54074 (24.230.56.6/54074)
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host inside_1:239.255.255.250
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302015: Built inbound UDP connection 288196 for inside_3:192.168.1.7/59514 (192.168.1.7/59514) to inside_1:239.255.255.250/1900 (239.255.255.250/1900)
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288193 for outside:13.107.42.16/443 to inside_3:192.168.1.7/54074 duration 0:00:00 bytes 6486 TCP Reset-I
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:13.107.42.16 duration 0:00:00
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/54074 to outside:24.230.56.6/54074 duration 0:00:00
2023-01-26 14:50:04	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:13.107.237.38
2023-01-26 14:50:04	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288202 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/64798 (24.230.56.6/64798)
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288167 for outside:204.79.197.203/443 to inside_3:192.168.1.7/54073 duration 0:00:00 bytes 14936 TCP Reset-I
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:204.79.197.203 duration 0:00:00
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/54073 to outside:24.230.56.6/54073 duration 0:00:00
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64803 to outside:24.230.56.6/64803
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:18.160.185.174
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288209 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/64803 (24.230.56.6/64803)
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64804 to outside:24.230.56.6/64804
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288213 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/64804 (24.230.56.6/64804)
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288215 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_1:192.168.1.6/61135 (24.230.56.6/61135)
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288217 for outside:24.220.1.101/53 (24.220.1.101/53) to inside_1:192.168.1.6/61135 (24.230.56.6/61135)
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64805 to outside:24.230.56.6/64805
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:18.160.185.229
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288220 for outside:18.160.185.229/443 (18.160.185.229/443) to inside_1:192.168.1.6/64805 (24.230.56.6/64805)
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host inside_1:192.168.1.255
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302015: Built inbound UDP connection 288223 for inside_3:192.168.1.7/138 (192.168.1.7/138) to inside_1:192.168.1.255/138 (192.168.1.255/138)
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302020: Built outbound ICMP connection for faddr 24.220.1.101/0 gaddr 24.230.56.6/0 laddr 192.168.1.6/0 type 3 code 3 
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302021: Teardown ICMP connection for faddr 24.220.1.101/0 gaddr 24.230.56.6/0 laddr 192.168.1.6/0 type 3 code 3 
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host inside_1:224.0.0.22
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host inside_3:fe80::6423:c029:49cf:ae83
2023-01-26 14:50:05	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host inside_1:ff02::16
2023-01-26 14:50:05	Local4.Info	192.168.1.1	%ASA-6-302020: Built inbound ICMP connection for faddr fe80::6423:c029:49cf:ae83/0 gaddr ff02::16/0 laddr ff02::16/0 type 143 code 0 
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64806 to outside:24.230.56.6/64806
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288236 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/64806 (24.230.56.6/64806)
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64784 to outside:24.230.56.6/64784 duration 0:00:30
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64807 to outside:24.230.56.6/64807
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288240 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/64807 (24.230.56.6/64807)
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288202 for outside:13.107.237.38/443 to inside_1:192.168.1.6/64798 duration 0:00:01 bytes 7981 TCP FINs
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64798 to outside:24.230.56.6/64798 duration 0:00:03
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64808 to outside:24.230.56.6/64808
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288245 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/64808 (24.230.56.6/64808)
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288209 for outside:18.160.185.174/443 to inside_1:192.168.1.6/64803 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 14:50:06	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64803 to outside:24.230.56.6/64803 duration 0:00:01
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64809 to outside:24.230.56.6/64809
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288250 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/64809 (24.230.56.6/64809)
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288213 for outside:13.107.237.38/443 to inside_1:192.168.1.6/64804 duration 0:00:01 bytes 8249 TCP FINs
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64804 to outside:24.230.56.6/64804 duration 0:00:01
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64810 to outside:24.230.56.6/64810
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288255 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/64810 (24.230.56.6/64810)
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288236 for outside:18.160.185.174/443 to inside_1:192.168.1.6/64806 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64806 to outside:24.230.56.6/64806 duration 0:00:01
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64811 to outside:24.230.56.6/64811
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288260 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/64811 (24.230.56.6/64811)
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288240 for outside:13.107.237.38/443 to inside_1:192.168.1.6/64807 duration 0:00:01 bytes 8519 TCP FINs
2023-01-26 14:50:07	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64807 to outside:24.230.56.6/64807 duration 0:00:01
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/64812 to outside:24.230.56.6/64812
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288265 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/64812 (24.230.56.6/64812)
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64785 to outside:24.230.56.6/64785 duration 0:00:30
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288245 for outside:18.160.185.174/443 to inside_1:192.168.1.6/64808 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/64808 to outside:24.230.56.6/64808 duration 0:00:01
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288270 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_3:192.168.1.7/57788 (24.230.56.6/57788)
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288272 for outside:24.220.1.101/53 (24.220.1.101/53) to inside_3:192.168.1.7/57788 (24.230.56.6/57788)
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302021: Teardown ICMP connection for faddr fe80::6423:c029:49cf:ae83/0 gaddr ff02::16/0 laddr ff02::16/0 type 143 code 0 
2023-01-26 14:50:08	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host inside_3:fe80::6423:c029:49cf:ae83 duration 0:00:02
2023-01-26 14:50:08	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host inside_1:ff02::16 duration 0:00:02
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288277 for outside:24.220.1.100/53 (24.220.1.100/53) to inside_3:192.168.1.7/60767 (24.230.56.6/60767)
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302015: Built outbound UDP connection 288279 for outside:24.220.1.101/53 (24.220.1.101/53) to inside_3:192.168.1.7/60767 (24.230.56.6/60767)
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_3:192.168.1.7/54075 to outside:24.230.56.6/54075
2023-01-26 14:50:08	Local4.Debug	192.168.1.1	%ASA-7-609001: Built local-host outside:35.186.224.25
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 288282 for outside:35.186.224.25/443 (35.186.224.25/443) to inside_3:192.168.1.7/54075 (24.230.56.6/54075)
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 288282 for outside:35.186.224.25/443 to inside_3:192.168.1.7/54075 duration 0:00:00 bytes 0 TCP FINs
2023-01-26 14:50:08	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:35.186.224.25 duration 0:00:00
2023-01-26 14:50:08	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/54075 to outside:24.230.56.6/54075 duration 0:00:00
